41,  5491.616967,  26211.204181,  839.501931
43,  716.919710,  25863.201737,  2736.440724
31,  6005.665159,  19182.698489,  3010.562311
23,  703.577594,  12642.460451,  2750.995775
21,  6013.536610,  12401.184254,  842.273523
61,  5965.841137,  37857.614385,  869.248081
63,  695.491474,  37826.303611,  2745.852733
71,  5933.746153,  44465.403818,  3215.975839
73,  706.517450,  44662.198984,  811.811469
